18C1,37
11,19245452,Nguyen,Tung,Nam,3/9/2003,24658685,016005019
12,19275546,Vu,Hang,Nam,15/3/2003,24688779,018005019
13,19285285,Dung,Minh,Nam,14/02/2003,24698518,015012004
14,19289986,Luong,Ngoc,Nam,9/8/2003,24703219,016008017
15,19314540,Quang,The,Nam,6/6/2003,24727773,016005019
16,19322365,Duy,The,Nam,22/10/2003,24735598,015012009
17,19338282,Chi,Thuy,Nu,3/2/2003,24751515,015012004
18,19344927,Anh,Thuy,Nu,16/5/2003,24758160,015012004
19,19396074,Mai,Nhu,Nu,2/11/2003,24809307,016008017
20,19415938,An,Ha,Nu,29/7/2003,24829171,015012004
21,19423087,Hung,Vinh,Nam,14/01/2003,24836320,016012009
22,19434029,Huy,Thanh,Nam,21/3/2003,24847262,015012009
23,19450978,Anh,Hang,Nam,4/12/2003,24864211,015012004
24,19488514,Khang,Nam,Nam,14/5/2003,24901747,016008009
25,19497311,Anh,Tryc,Nu,12/2/2003,24910544,015012004
26,19500287,Phu,Bo,Nam,9/9/2003,24913520,016005019
27,19523719,Linh,Ngoc,Nu,22/11/2003,24936952,016008017
28,19565670,Hai,Gia,Nam,10/11/2003,24978903,015012009
29,19577143,Tung,Duy,Nam,14/5/2003,24990376,018005019
30,19630621,Huy,Gia,Nam,25/02/2003,25043854,015012009
31,19642929,Ngon,Hieu,Nu,13/8/2003,25056162,016005019
32,19666211,Minh,Duy,Nam,29/12/2003,25079444,016008017
33,19674232,Linh,Phuong,Nu,6/2/2003,25087465,016008017
34,19690162,Toan,Huu,Nam,19/10/2003,25103395,016005019
35,19702375,Anh,Thao,Nu,29/5/2003,25115608,015012004
36,19750083,An,The,Nam,7/9/2003,25163316,015012004
37,19764316,Ha,Ngoc,Nu,27/5/2003,25177549,015012009
38,19764598,Tue,Hieu,Nam,5/6/2003,25177831,018005019
39,19781978,Cuong,Viet,Nam,9/1/2003,25195211,015012004
40,19865743,Linh,Ty,Nu,10/9/2003,25278976,016008017
41,19871696,Hung,Binh,Nam,11/3/2003,25284929,015012009
42,19982523,Anh,Lon,Nam,9/9/2003,25395756,015012004
43,19982947,Linh,Phuong,Nu,19/11/2003,25396180,016008017
20C1,36
1,20014631,Ngoc,Quang,Nam,29/05/2003,24427864,007008010002
2,20040855,Thao,Phuong,Nu,29/04/2003,24454088,007008010002
3,20080431,Trung,Thanh,Nam,2/11/2003,24493664,007008010002
4,20155337,Thao,Dieu,Nu,28/03/2003,24568570,007008010002
5,20184745,Hang,Minh,Nam,15/09/2003,24597978,008020013016
6,20194823,Anh,Viet,Nam,11/7/2003,24608056,003020013006
7,20254616,Vy,Khang,Nu,7/11/2003,24667849,007008010002
8,20267088,Minh,Gia,Nam,20/01/2003,24680321,007020010006
9,20273742,Thao,Huong,Nu,13/07/2003,24686975,007008010002
10,20336725,Duong,An,Nu,18/11/2003,24749958,008020013006
11,20350136,Duc,Trung,Nam,22/07/2003,24763369,008020013016
12,20351130,Anh,Hien,Nu,4/11/2003,24764363,003020013006
13,20356469,Anh,Duc,Nam,26/01/2003,24769702,003020013006
14,20447470,Duong,Thoi,Nam,26/03/2003,24860703,008020013006
15,20459666,Anh,Hang,Nam,5/11/2003,24872899,003020013006
16,20491981,Chi,Phuong,Nu,14/04/2003,24905214,008020013006
17,20587524,Hieu,Lo,Nam,22/07/2003,25000757,008020013016
18,20591770,Thao,Phuong,Nu,25/12/2003,25005003,007008010002
19,20614147,Anh,Tuan,Nam,8/12/2003,25027380,003020013006
20,20651740,Bao,Gia,Nam,18/11/2003,25064973,003020013006
21,20662635,Anh,Trang,Nu,16/05/2003,25075868,003020013006
22,20682571,Giang,Huong,Nu,11/2/2003,25095804,008020013016
23,20711066,Nhi,Yen,Nu,28/10/2003,25124299,007008010002
24,20727149,Hung,Tuan,Nam,8/7/2003,25140382,008020010
25,20776378,Thi,Huyen,Nu,7/6/2003,25189611,007008010002
26,20777944,Son,Hang,Nam,13/04/2003,25191177,007008010002
27,20810285,Hang,Hiep,Nam,16/03/2003,25223518,008020010
28,20836545,Hai,Xuon,Nu,15/01/2003,25249778,008020013016
29,20854164,Ha,Ngon,Nu,25/07/2003,25267397,008020013016
30,20867144,Hung,Manh,Nam,21/05/2003,25280377,008020010
31,20890189,Truong,Thien,Nam,16/01/2003,25303422,007008010002
32,20900958,Hung,Gia,Nam,12/12/2003,25314191,008020010
33,20918280,Dung,Tien,Nam,10/7/2003,25331513,008020013006
34,20938041,Chau,Minh,Nu,2/1/2003,25351274,008020013006
35,20949992,My,Hang,Nu,23/12/2003,25363225,007020010006
36,20970532,Thanh,Cung,Nam,13/12/2003,25383765,007008010002
20C2,36
1,20016044,Mai,Nhat,Nu,28/7/2003,24429277,008020013006
2,20071941,Linh,Ha,Nu,27/8/2003,24485174,003020013006
3,20080431,Trung,Thanh,Nam,2/11/2003,24493664,007008010002
4,20085101,Linh,Thuy,Nu,21/11/2003,24498334,003020013006
5,20121773,Thu,Minh,Nu,8/6/2003,24535006,007008010002
6,20154385,Thinh,Truong,Nam,25/03/2003,24567618,007008010002
7,20154487,Tro,Minh,Nam,25/9/2003,24567720,007008010002
8,20212765,Minh,Gia,Nam,21/10/2003,24625998,008020013006
9,20227394,Phong,Tuan,Nam,7/1/2003,24640627,008020010
10,20228358,Tai,Thanh,Nam,5/5/2003,24641591,007008010002
11,20254616,Vy,Khang,Nu,7/11/2003,24667849,007008010002
12,20264550,Nam,Hai,Nam,31/10/2003,24677783,008020013016
13,20286136,Huy,Quoc,Nam,18/9/2003,24699369,003020013006
14,20287577,Ngon,Kim,Nu,11/8/2003,24700810,008020013016
15,20293219,Ngoc,Khang,Nu,23/01/2003,24706452,008020013016
16,20322064,Ngon,Bao,Nu,29/10/2003,24735297,008020013016
17,20325220,Nhu,Gia,Nu,31/10/2003,24738453,008020010
18,20341942,Phong,Trung,Nam,9/5/2003,24755175,007020010006
19,20374529,Thao,Thanh,Nu,4/11/2003,24787762,007008010002
20,20377205,Tuong,Minh,Nam,21/8/2003,24790438,007008010002
21,20425332,Thinh,Phuc,Nam,15/11/2003,24838565,007008010002
22,20459103,Phong,Hai,Nam,16/9/2003,24872336,007020010006
23,20508886,Minh,Trong,Nam,30/3/2003,24922119,008020013006
24,20528679,Nhi,Uyen,Nu,25/02/2003,24941912,008020010
25,20543774,Minh,Hang,Nam,24/01/2003,24957007,008020013016
26,20559137,Diep,Ngoc,Nu,20/01/2003,24972370,003020013006
27,20608314,Linh,Thuy,Nu,21/01/2003,25021547,003020013006
28,20676652,Linh,Thuy,Nu,17/6/2003,25089885,008020013006
29,20687047,Phot,Hang,Nam,2/10/2003,25100280,008020010
30,20693212,Ngoc,Minh,Nu,3/9/2003,25106445,008020013016
31,20700835,Linh,Thuy,Nu,4/6/2003,25114068,008020013006
32,20729594,Vy,Phuong,Nu,10/8/2003,25142827,007008010002
33,20777456,Duong,Duc,Nam,27/10/2003,25190689,003020013006
34,20890189,Truong,Thien,Nam,16/01/2003,25303422,007008010002
35,20916840,Lion,Bao,Nu,23/10/2003,25330073,003020013006
36,20947656,Trung,Quoc,Nam,19/11/2003,25360889,007008010002
21C1,37
1,21025762,Huyen,Thanh,Nu,18/06/2003,24438995,001003014007018
2,21049462,Hieu,Sy,Nam,30/06/2003,24462695,017011005004
3,21053440,Hung,Duc,Nam,2/11/2003,24466673,002011006009
4,21056759,Huy,Duc,Nam,29/02/2003,24469992,001003014007018
5,21062848,Hon,Gia,Nu,17/09/2003,24476081,002011006009
6,21259824,Nhi,Anh,Nu,13/11/2003,24673057,001003014007018
7,21277923,Hieu,Ngoc,Nam,2/12/2003,24691156,017011005004
8,21292201,Khang,Nam,Nam,31/10/2003,24705434,017011005009
9,21339701,Khang,Ngoc,Nam,19/03/2003,24752934,001003014007018
10,21389961,Bao,Tung,Nam,16/05/2003,24803194,002011006009
11,21430642,Khue,Minh,Nam,2/6/2003,24843875,001003014007018
12,21454718,Thoi,Duy,Nam,25/04/2003,24867951,001003014007018
13,21470415,Dung,An,Nam,18/03/2003,24883648,017011005004
14,21470757,Anh,Hung,Nam,3/1/2003,24883990,017003004
15,21483671,Hien,Ngoc,Nu,11/10/2003,24896904,017011005004
16,21490525,Duc,Trung,Nam,3/7/2003,24903758,001003014004
17,21495650,Lam,Diep,Nu,3/11/2003,24908883,001003014007018
18,21555809,Chi,Diep,Nu,22/10/2003,24969042,002011006009
19,21582686,Huong,Dieu,Nu,4/8/2003,24995919,001003014007018
20,21622942,Hai,Phuong,Nu,5/7/2003,25036175,001003014004
21,21627532,Huyen,Thu,Nu,23/09/2003,25040765,017003005004
22,21643582,Nhi,Quynh,Nu,7/10/2003,25056815,017011005004
23,21647182,Binh,Tran,Nam,17/11/2003,25060415,001003014018
24,21701860,Anh,Ngoc,Nu,2/12/2003,25115093,001003014007018
25,21781492,Sang,Phu,Nam,18/10/2003,25194725,002011006009
26,21797088,Hung,Tien,Nam,5/6/2003,25210321,002011006009
27,21809746,Duc,Tro,Nam,25/01/2003,25222979,001003014007018
28,21831801,Thu,Minh,Nu,30/07/2003,25245034,017011005004
29,21835786,Dat,Van,Nam,8/7/2003,25249019,017011004
30,21837607,Minh,Tuan,Nam,17/04/2003,25250840,001003014004
31,21841259,Mai,Phuong,Nu,17/05/2003,25254492,002011006009
32,21885961,Nguyen,Trung,Nam,28/09/2003,25299194,002011006009
33,21895347,Hung,Tuan,Nam,21/03/2003,25308580,017011005009
34,21912992,Lom,Tung,Nam,27/01/2003,25326225,017003005004
35,21918891,Khang,Ngoc,Nam,26/02/2003,25332124,017011005004
36,21996569,Ngoc,Bao,Nu,1/12/2003,25409802,001003014007018
37,21999706,Long,Quang,Nam,10/1/2003,25412939,002011006009
21C2,41
1,21067899,Minh,Duc,Nu,9/1/2003,24481132,001003014007018
2,21110346,Dung,Quang,Nam,28/03/2003,24523579,002011006009
3,21131552,Ngoc,Khang,Nam,12/3/2003,24544785,001003014007018
4,21137776,Quynh,Thy,Nu,1/5/2003,24551009,017011005004
5,21147426,Quynh,Mai,Nu,15/09/2003,24560659,017011005009
6,21164885,Khang,Ngoc,Nam,1/5/2003,24578118,017011005004
7,21172731,Anh,Ngon,Nu,3/11/2003,24585964,001003014007018
8,21173798,Luong,Duc,Nu,11/8/2003,24587031,001003014007018
9,21181182,Chi,Tung,Nu,4/7/2003,24594415,017011005004
10,21183762,Huy,Gia,Nam,29/09/2003,24596995,001003014007018
11,21224888,Dat,Duc,Nam,2/3/2003,24638121,001003014007018
12,21258452,Hon,Gia,Nu,25/09/2003,24671685,002011006009
13,21279012,Huyen,Ngoc,Nu,1/3/2003,24692245,001003014007018
14,21282497,Anh,Duc,Nam,7/4/2003,24695730,001003014007018
15,21320575,Huy,Vu,Nam,3/12/2003,24733808,017011005009
16,21323055,Ngoc,Phuong,Nam,25/01/2003,24736288,002011006009
17,21325480,Dung,Hai,Nam,15/11/2003,24738713,017011005004
18,21329105,Minh,Hai,Nam,12/12/2003,24742338,002011006009
19,21338971,Duc,Minh,Nam,20/02/2003,24752204,017011005004
20,21358053,Duc,Viet,Nam,20/10/2003,24771286,002011006009
21,21376813,Duc,Duy,Nam,22/04/2003,24790046,002011006009
22,21472735,Tom,Minh,Nu,29/12/2003,24885968,002011006009
23,21485029,Quan,Minh,Nu,16/11/2003,24898262,017011005004
24,21515117,Thien,Duc,Nam,20/03/2003,24928350,017011005004
25,21517162,Nhu,Quynh,Nam,26/10/2003,24930395,017003005004
26,21517373,Trang,Thu,Nu,16/01/2003,24930606,001003014004
27,21539733,Duong,Tung,Nam,15/03/2003,24952966,001003014007018
28,21543807,Anh,Duy,Nam,19/03/2003,24957040,002011006009
29,21587106,Kion,Duc,Nu,7/12/2003,25000339,001003014018
30,21604843,Giang,Huong,Nu,31/12/2003,25018076,017003005004
31,21607738,Hung,Quang,Nam,28/07/2003,25020971,001003014007018
32,21608894,Linh,Hang,Nam,28/07/2003,25022127,001003014007018
33,21660782,Phuong,Minh,Nu,29/09/2003,25074015,002011006009
34,21721558,Thanh,Duc,Nam,10/10/2003,25134791,001003014004
35,21800492,Nam,Xuon,Nam,4/11/2003,25213725,002011006009
36,21820139,Lom,Hai,Nu,16/04/2003,25233372,002011006009
37,21826644,Hieu,Trong,Nam,27/01/2003,25239877,002011006009
38,21866175,Minh,Xuon,Nam,17/01/2003,25279408,001003014004
39,21899750,Long,Nhat,Nam,2/10/2003,25312983,017011005004
40,21916668,Linh,Khang,Nam,12/12/2003,25329901,017003005004
41,21972434,Nhi,Yen,Nu,4/7/2003,25385667,002011006009
